filename,info
data-weccl/human/weccl_3213.txt,WECCL-17_2_1_11_low
data-weccl/human/weccl_0474.txt,WECCL-17_2_1_10_low
data-weccl/human/weccl_3200.txt,WECCL-17_2_1_12_low
data-weccl/human/weccl_1885.txt,WECCL-17_2_1_12_low
data-weccl/human/weccl_0871.txt,WECCL-17_2_1_9_low
data-weccl/human/weccl_2809.txt,WECCL-17_2_1_10_low
data-weccl/human/weccl_0015.txt,WECCL-17_2_1_10_low
data-weccl/human/weccl_0392.txt,WECCL-17_2_1_12_low
data-weccl/human/weccl_0948.txt,WECCL-17_2_1_9_low
data-weccl/human/weccl_0014.txt,WECCL-17_2_1_12_low
data-weccl/human/weccl_1797.txt,WECCL-17_2_1_9_low
data-weccl/human/weccl_0859.txt,WECCL-17_2_1_11_low
data-weccl/human/weccl_3763.txt,WECCL-17_2_1_11_low
data-weccl/human/weccl_1809.txt,WECCL-17_2_1_11_low
data-weccl/human/weccl_2277.txt,WECCL-17_2_1_12_low
data-weccl/human/weccl_2267.txt,WECCL-17_2_1_7_low
data-weccl/human/weccl_3294.txt,WECCL-17_2_1_8_low
data-weccl/human/weccl_2742.txt,WECCL-17_2_1_5_low
data-weccl/human/weccl_2812.txt,WECCL-17_2_1_9_low
data-weccl/human/weccl_3684.txt,WECCL-17_2_1_11_low
data-weccl/human/weccl_0006.txt,WECCL-17_2_1_5_low
data-weccl/human/weccl_2810.txt,WECCL-17_2_1_10_low
data-weccl/human/weccl_1345.txt,WECCL-17_2_1_5_low
data-weccl/human/weccl_2346.txt,WECCL-17_2_1_11_low
data-weccl/human/weccl_3280.txt,WECCL-17_2_1_7_low
data-weccl/human/weccl_2979.txt,WECCL-17_1_2_12_low
data-weccl/human/weccl_0003.txt,WECCL-17_2_1_10_low
data-weccl/human/weccl_4227.txt,WECCL-17_2_1_12_low
data-weccl/human/weccl_1472.txt,WECCL-17_1_2_15_medium
data-weccl/human/weccl_2050.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_3222.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_0911.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_2048.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_0647.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_0952.txt,WECCL-17_2_1_17_medium
data-weccl/human/weccl_1160.txt,WECCL-17_1_1_16_medium
data-weccl/human/weccl_3208.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_4221.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_4616.txt,WECCL-17_2_1_17_medium
data-weccl/human/weccl_0691.txt,WECCL-17_1_1_14_medium
data-weccl/human/weccl_3748.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_1333.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_1327.txt,WECCL-17_2_1_17_medium
data-weccl/human/weccl_4185.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_0641.txt,WECCL-17_1_2_15_medium
data-weccl/human/weccl_1587.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_1343.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2755.txt,WECCL-17_1_2_13_medium
data-weccl/human/weccl_3811.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_2753.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_3674.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_0914.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_2354.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2816.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_3287.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_2745.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_3456.txt,WECCL-17_1_2_15_medium
data-weccl/human/weccl_2343.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_2344.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_3214.txt,WECCL-17_2_1_17_medium
data-weccl/human/weccl_2515.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_1112.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_4188.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_4385.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_2990.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_2560.txt,WECCL-17_1_1_16_medium
data-weccl/human/weccl_3677.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_1339.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_3454.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_2520.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_2738.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_1111.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_0480.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_1411.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_0916.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_1580.txt,WECCL-17_1_3_17_medium
data-weccl/human/weccl_4611.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_0868.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_1340.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_0227.txt,WECCL-17_1_1_16_medium
data-weccl/human/weccl_0444.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_4605.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_3251.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_2279.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_0171.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_2285.txt,WECCL-17_1_2_13_medium
data-weccl/human/weccl_1852.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_0177.txt,WECCL-17_1_2_15_medium
data-weccl/human/weccl_2781.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_1335.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_3286.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_2821.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_3745.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_3449.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_1847.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_3718.txt,WECCL-17_1_1_17_medium
data-weccl/human/weccl_2043.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_0941.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2739.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_1880.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_1364.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_1798.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_2818.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_0183.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_3447.txt,WECCL-17_1_2_15_medium
data-weccl/human/weccl_2047.txt,WECCL-17_1_2_13_medium
data-weccl/human/weccl_2049.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_1886.txt,WECCL-17_2_1_14_medium
data-weccl/human/weccl_0942.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2512.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_3756.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_1804.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_1408.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_0945.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_4614.txt,WECCL-17_2_1_17_medium
data-weccl/human/weccl_0915.txt,WECCL-17_1_2_13_medium
data-weccl/human/weccl_4189.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_1888.txt,WECCL-17_2_1_15_medium
data-weccl/human/weccl_3253.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_2357.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_4389.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_1851.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_1331.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2287.txt,WECCL-17_1_2_13_medium
data-weccl/human/weccl_1576.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_0424.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_1381.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_3723.txt,WECCL-17_1_2_16_medium
data-weccl/human/weccl_1406.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_4615.txt,WECCL-17_2_1_16_medium
data-weccl/human/weccl_3207.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_1378.txt,WECCL-17_1_2_17_medium
data-weccl/human/weccl_3923.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_1110.txt,WECCL-17_1_2_15_medium
data-weccl/human/weccl_2517.txt,WECCL-17_1_2_13_medium
data-weccl/human/weccl_3289.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2827.txt,WECCL-17_2_1_13_medium
data-weccl/human/weccl_2319.txt,WECCL-17_1_2_14_medium
data-weccl/human/weccl_3342.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_3195.txt,WECCL-17_1_1_18_high
data-weccl/human/weccl_3663.txt,WECCL-17_1_1_18_high
data-weccl/human/weccl_2045.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0910.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_1409.txt,WECCL-17_2_1_18_high
data-weccl/human/weccl_2782.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0642.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_1417.txt,WECCL-17_2_1_18_high
data-weccl/human/weccl_0894.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_2727.txt,WECCL-17_1_1_18_high
data-weccl/human/weccl_3288.txt,WECCL-17_2_1_18_high
data-weccl/human/weccl_1581.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0893.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_2511.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0402.txt,WECCL-17_2_1_18_high
data-weccl/human/weccl_1848.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_3035.txt,WECCL-17_1_1_18_high
data-weccl/human/weccl_2052.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_4190.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0882.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_3673.txt,WECCL-17_2_1_18_high
data-weccl/human/weccl_0386.txt,WECCL-17_1_1_18_high
data-weccl/human/weccl_1350.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_4638.txt,WECCL-17_1_2_19_high
data-weccl/human/weccl_2286.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0535.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_3957.txt,WECCL-17_1_1_18_high
data-weccl/human/weccl_0644.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_2317.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0650.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_1360.txt,WECCL-17_2_2_18_high
data-weccl/human/weccl_2313.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_1807.txt,WECCL-17_2_1_18_high
data-weccl/human/weccl_4278.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_4187.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_1577.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_1586.txt,WECCL-17_1_2_18_high
data-weccl/human/weccl_0212.txt,WECCL-05_1_1_12_low
data-weccl/human/weccl_0533.txt,WECCL-05_1_3_11_low
data-weccl/human/weccl_2469.txt,WECCL-05_1_2_11_low
data-weccl/human/weccl_4100.txt,WECCL-05_1_1_9_low
data-weccl/human/weccl_3130.txt,WECCL-05_1_3_11_low
data-weccl/human/weccl_2227.txt,WECCL-05_1_1_12_low
data-weccl/human/weccl_4066.txt,WECCL-05_1_3_10_low
data-weccl/human/weccl_4097.txt,WECCL-05_1_1_12_low
data-weccl/human/weccl_3413.txt,WECCL-05_1_2_10_low
data-weccl/human/weccl_3163.txt,WECCL-05_1_1_11_low
data-weccl/human/weccl_4091.txt,WECCL-05_1_1_11_low
data-weccl/human/weccl_1937.txt,WECCL-05_1_3_11_low
data-weccl/human/weccl_1290.txt,WECCL-05_1_1_12_low
data-weccl/human/weccl_1072.txt,WECCL-05_1_2_16_medium
data-weccl/human/weccl_4211.txt,WECCL-05_1_2_16_medium
data-weccl/human/weccl_0350.txt,WECCL-05_1_1_15_medium
data-weccl/human/weccl_0815.txt,WECCL-05_1_1_13_medium
data-weccl/human/weccl_3275.txt,WECCL-05_1_2_14_medium
data-weccl/human/weccl_4206.txt,WECCL-05_1_2_15_medium
data-weccl/human/weccl_2230.txt,WECCL-05_1_1_15_medium
data-weccl/human/weccl_1740.txt,WECCL-05_1_1_16_medium
data-weccl/human/weccl_0225.txt,WECCL-05_1_1_17_medium
data-weccl/human/weccl_1425.txt,WECCL-05_1_1_15_medium
data-weccl/human/weccl_3812.txt,WECCL-05_1_2_14_medium
data-weccl/human/weccl_0344.txt,WECCL-05_1_1_17_medium
data-weccl/human/weccl_0132.txt,WECCL-05_1_2_17_medium
data-weccl/human/weccl_4086.txt,WECCL-05_1_1_15_medium
data-weccl/human/weccl_2946.txt,WECCL-05_1_2_17_medium
data-weccl/human/weccl_3037.txt,WECCL-05_1_1_15_medium
data-weccl/human/weccl_1703.txt,WECCL-05_1_3_17_medium
data-weccl/human/weccl_0596.txt,WECCL-05_1_2_16_medium
data-weccl/human/weccl_0936.txt,WECCL-05_1_2_14_medium
data-weccl/human/weccl_2361.txt,WECCL-05_1_1_15_medium
data-weccl/human/weccl_4346.txt,WECCL-05_1_2_17_medium
data-weccl/human/weccl_3161.txt,WECCL-05_1_1_16_medium
data-weccl/human/weccl_2405.txt,WECCL-05_1_3_15_medium
data-weccl/human/weccl_0787.txt,WECCL-05_1_3_16_medium
data-weccl/human/weccl_0301.txt,WECCL-05_1_3_16_medium
data-weccl/human/weccl_0804.txt,WECCL-05_1_1_17_medium
data-weccl/human/weccl_4541.txt,WECCL-05_1_1_14_medium
data-weccl/human/weccl_0336.txt,WECCL-05_1_1_16_medium
data-weccl/human/weccl_0579.txt,WECCL-05_1_3_16_medium
data-weccl/human/weccl_3141.txt,WECCL-05_1_1_16_medium
data-weccl/human/weccl_0299.txt,WECCL-05_1_3_17_medium
data-weccl/human/weccl_3584.txt,WECCL-05_1_3_17_medium
data-weccl/human/weccl_1000.txt,WECCL-05_1_3_16_medium
data-weccl/human/weccl_4280.txt,WECCL-05_1_2_16_medium
data-weccl/human/weccl_4676.txt,WECCL-05_1_2_15_medium
data-weccl/human/weccl_3270.txt,WECCL-05_1_2_15_medium
data-weccl/human/weccl_3876.txt,WECCL-05_1_2_14_medium
data-weccl/human/weccl_0468.txt,WECCL-05_1_2_17_medium
data-weccl/human/weccl_3489.txt,WECCL-05_1_1_18_high
data-weccl/human/weccl_1263.txt,WECCL-05_1_3_18_high
data-weccl/human/weccl_2183.txt,WECCL-05_1_3_18_high
data-weccl/human/weccl_4515.txt,WECCL-05_1_3_18_high
data-weccl/human/weccl_3499.txt,WECCL-05_1_1_18_high
data-weccl/human/weccl_0793.txt,WECCL-05_1_3_18_high
data-weccl/human/weccl_4056.txt,WECCL-05_1_3_18_high
data-weccl/human/weccl_4050.txt,WECCL-05_1_3_18_high
data-weccl/human/weccl_1538.txt,WECCL-05_1_2_18_high
data-weccl/human/weccl_0784.txt,WECCL-05_1_1_18_high
data-weccl/human/weccl_2692.txt,WECCL-05_1_1_18_high
data-weccl/human/weccl_1277.txt,WECCL-05_1_1_18_high
data-weccl/human/weccl_2867.txt,WECCL-05_1_2_18_high
data-weccl/human/weccl_3358.txt,WECCL-09_1_2_6_low
data-weccl/human/weccl_2444.txt,WECCL-09_1_2_8_low
data-weccl/human/weccl_0056.txt,WECCL-09_1_2_11_low
data-weccl/human/weccl_0080.txt,WECCL-09_1_2_12_low
data-weccl/human/weccl_0081.txt,WECCL-09_1_2_12_low
data-weccl/human/weccl_1953.txt,WECCL-09_1_2_16_medium
data-weccl/human/weccl_3381.txt,WECCL-09_1_2_13_medium
data-weccl/human/weccl_1954.txt,WECCL-09_1_2_16_medium
data-weccl/human/weccl_4293.txt,WECCL-09_1_2_16_medium
data-weccl/human/weccl_3378.txt,WECCL-09_1_2_16_medium
data-weccl/human/weccl_2443.txt,WECCL-09_1_2_17_medium
data-weccl/human/weccl_2423.txt,WECCL-09_1_2_15_medium
data-weccl/human/weccl_0552.txt,WECCL-09_1_2_15_medium
data-weccl/human/weccl_1486.txt,WECCL-09_1_2_17_medium
data-weccl/human/weccl_3359.txt,WECCL-09_1_2_14_medium
data-weccl/human/weccl_2169.txt,WECCL-09_1_3_17_medium
data-weccl/human/weccl_1510.txt,WECCL-09_1_2_13_medium
data-weccl/human/weccl_0085.txt,WECCL-09_1_2_15_medium
data-weccl/human/weccl_3356.txt,WECCL-09_1_2_13_medium
data-weccl/human/weccl_0086.txt,WECCL-09_1_2_14_medium
data-weccl/human/weccl_3103.txt,WECCL-09_1_3_18_high
data-weccl/human/weccl_0108.txt,WECCL-09_1_2_18_high
data-weccl/human/weccl_4561.txt,WECCL-09_1_1_18_high
data-weccl/human/weccl_1513.txt,WECCL-09_1_2_18_high
data-weccl/human/weccl_2442.txt,WECCL-09_1_2_18_high
data-weccl/human/weccl_4542.txt,WECCL-02_1_1_12_low
data-weccl/human/weccl_1433.txt,WECCL-02_2_1_12_low
data-weccl/human/weccl_3303.txt,WECCL-02_2_1_10_low
data-weccl/human/weccl_3220.txt,WECCL-02_1_2_12_low
data-weccl/human/weccl_1437.txt,WECCL-02_2_1_11_low
data-weccl/human/weccl_2864.txt,WECCL-02_1_2_10_low
data-weccl/human/weccl_4247.txt,WECCL-02_2_2_6_low
data-weccl/human/weccl_0498.txt,WECCL-02_2_1_8_low
data-weccl/human/weccl_3305.txt,WECCL-02_2_1_12_low
data-weccl/human/weccl_4240.txt,WECCL-02_2_1_11_low
data-weccl/human/weccl_0975.txt,WECCL-02_2_2_10_low
data-weccl/human/weccl_3302.txt,WECCL-02_2_1_10_low
data-weccl/human/weccl_3768.txt,WECCL-02_2_1_12_low
data-weccl/human/weccl_1906.txt,WECCL-02_2_1_10_low
data-weccl/human/weccl_4236.txt,WECCL-02_2_1_8_low
data-weccl/human/weccl_2706.txt,WECCL-02_1_2_10_low
data-weccl/human/weccl_0034.txt,WECCL-02_2_2_10_low
data-weccl/human/weccl_0494.txt,WECCL-02_2_1_11_low
data-weccl/human/weccl_1435.txt,WECCL-02_2_1_8_low
data-weccl/human/weccl_0492.txt,WECCL-02_2_1_10_low
data-weccl/human/weccl_4568.txt,WECCL-02_1_1_10_low
data-weccl/human/weccl_1897.txt,WECCL-02_2_1_11_low
data-weccl/human/weccl_3776.txt,WECCL-02_2_1_11_low
data-weccl/human/weccl_3224.txt,WECCL-02_1_1_9_low
data-weccl/human/weccl_2834.txt,WECCL-02_2_1_12_low
data-weccl/human/weccl_0507.txt,WECCL-02_2_2_9_low
data-weccl/human/weccl_1352.txt,WECCL-02_1_1_9_low
data-weccl/human/weccl_3172.txt,WECCL-02_1_2_10_low
data-weccl/human/weccl_0032.txt,WECCL-02_2_1_10_low
data-weccl/human/weccl_0620.txt,WECCL-02_2_2_12_low
data-weccl/human/weccl_3512.txt,WECCL-02_1_1_13_medium
data-weccl/human/weccl_0503.txt,WECCL-02_2_2_14_medium
data-weccl/human/weccl_0791.txt,WECCL-02_1_3_16_medium
data-weccl/human/weccl_0506.txt,WECCL-02_2_2_14_medium
data-weccl/human/weccl_2672.txt,WECCL-02_1_1_17_medium
data-weccl/human/weccl_3036.txt,WECCL-02_1_1_16_medium
data-weccl/human/weccl_4239.txt,WECCL-02_2_1_14_medium
data-weccl/human/weccl_4623.txt,WECCL-02_1_2_16_medium
data-weccl/human/weccl_0033.txt,WECCL-02_2_1_14_medium
data-weccl/human/weccl_3780.txt,WECCL-02_2_2_17_medium
data-weccl/human/weccl_1904.txt,WECCL-02_2_1_15_medium
data-weccl/human/weccl_2577.txt,WECCL-02_1_1_14_medium
data-weccl/human/weccl_4249.txt,WECCL-02_2_2_17_medium
data-weccl/human/weccl_0031.txt,WECCL-02_2_1_13_medium
data-weccl/human/weccl_1253.txt,WECCL-02_1_3_14_medium
data-weccl/human/weccl_0963.txt,WECCL-02_2_1_13_medium
data-weccl/human/weccl_2806.txt,WECCL-02_1_2_17_medium
data-weccl/human/weccl_1349.txt,WECCL-02_1_2_17_medium
data-weccl/human/weccl_2675.txt,WECCL-02_1_1_14_medium
data-weccl/human/weccl_3782.txt,WECCL-02_2_2_13_medium
data-weccl/human/weccl_0526.txt,WECCL-02_1_2_13_medium
data-weccl/human/weccl_1466.txt,WECCL-02_1_2_17_medium
data-weccl/human/weccl_4063.txt,WECCL-02_1_3_15_medium
data-weccl/human/weccl_1008.txt,WECCL-02_1_2_15_medium
data-weccl/human/weccl_2396.txt,WECCL-02_1_2_17_medium
data-weccl/human/weccl_4627.txt,WECCL-02_1_1_15_medium
data-weccl/human/weccl_3618.txt,WECCL-02_1_1_17_medium
data-weccl/human/weccl_0960.txt,WECCL-02_2_1_16_medium
data-weccl/human/weccl_3164.txt,WECCL-02_1_1_15_medium
data-weccl/human/weccl_2752.txt,WECCL-02_1_2_13_medium
data-weccl/human/weccl_0410.txt,WECCL-02_1_2_13_medium
data-weccl/human/weccl_4083.txt,WECCL-02_1_1_17_medium
data-weccl/human/weccl_2847.txt,WECCL-02_2_2_13_medium
data-weccl/human/weccl_2378.txt,WECCL-02_2_2_16_medium
data-weccl/human/weccl_0416.txt,WECCL-02_1_1_16_medium
data-weccl/human/weccl_0415.txt,WECCL-02_1_1_13_medium
data-weccl/human/weccl_2397.txt,WECCL-02_1_2_14_medium
data-weccl/human/weccl_4049.txt,WECCL-02_1_3_13_medium
data-weccl/human/weccl_3046.txt,WECCL-02_1_1_14_medium
data-weccl/human/weccl_2203.txt,WECCL-02_1_1_14_medium
data-weccl/human/weccl_2832.txt,WECCL-02_2_1_13_medium
data-weccl/human/weccl_3299.txt,WECCL-02_2_1_13_medium
data-weccl/human/weccl_1759.txt,WECCL-02_1_1_15_medium
data-weccl/human/weccl_1846.txt,WECCL-02_1_2_17_medium
data-weccl/human/weccl_3767.txt,WECCL-02_2_1_14_medium
data-weccl/human/weccl_1905.txt,WECCL-02_2_1_15_medium
data-weccl/human/weccl_4449.txt,WECCL-02_1_1_16_medium
data-weccl/human/weccl_1820.txt,WECCL-02_1_1_13_medium
data-weccl/human/weccl_0024.txt,WECCL-02_2_1_15_medium
data-weccl/human/weccl_1347.txt,WECCL-02_1_2_15_medium
data-weccl/human/weccl_0238.txt,WECCL-02_1_1_17_medium
data-weccl/human/weccl_3311.txt,WECCL-02_2_2_16_medium
data-weccl/human/weccl_2959.txt,WECCL-02_2_2_16_medium
data-weccl/human/weccl_3693.txt,WECCL-02_1_1_13_medium
data-weccl/human/weccl_2181.txt,WECCL-02_1_3_15_medium
data-weccl/human/weccl_1908.txt,WECCL-02_2_2_17_medium
data-weccl/human/weccl_0036.txt,WECCL-02_2_2_17_medium
data-weccl/human/weccl_3105.txt,WECCL-02_1_3_16_medium
data-weccl/human/weccl_3488.txt,WECCL-02_1_1_15_medium
data-weccl/human/weccl_0879.txt,WECCL-02_1_2_17_medium
data-weccl/human/weccl_3744.txt,WECCL-02_1_2_15_medium
